eventID,occurrenceID,basisOfRecord,eventDate,kingdom,scientificName,taxonRank,vernacularName,decimalLatitude,decimalLongitude,geodeticDatum,countryCode,individualCount,organismQuantity,organismQuantityType,occurrenceStatus,identificationReferences,remarks
UGM-2017DA-BA018-DRY,UGM-2017DA-BA018-DRY-VE001,HumanObservation,2016-05-22/06-4,Animalia,Fejervarya cancrivora,species,Katak hijau,-7.12022222 | 110.08666667,110.08666667 | 110.08666667,WGS84,ID,4,4,individuals,present,Iskandar (2008) | Kusrini (2013),
UGM-2016BA-BA020-HP,UGM-2016BA-BA020-HP-VE026,HumanObservation,2015-07/10,Animalia,Eurylaimus ochromatus,species,Sempur hujan darat,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,6,6,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HP,UGM-2016BA-BA020-HP-VE027,HumanObservation,2015-07/10,Animalia,Cymbirhynchus acrohynchos,species,Sempur hujan sungai,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,2,2,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HP,UGM-2016BA-BA020-HP-VE028,HumanObservation,2015-07/10,Animalia,Hirunda tahitica,species,Layang-layang batu,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,7,7,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HP,UGM-2016BA-BA020-HP-VE029,HumanObservation,2015-07/10,Animalia,Nyctyonis amictus,species,Cirik-cirik kumbang,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,1,1,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HP,UGM-2016BA-BA020-HP-VE030,HumanObservation,2015-07/10,Animalia,Hypothymis azurea,species,Kehicap ranting,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,12,12,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HP,UGM-2016BA-BA020-HP-VE031,HumanObservation,2015-07/10,Animalia,Terpsiphone paradisi,species,Seriwang asia,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,5,5,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HP,UGM-2016BA-BA020-HP-VE032,HumanObservation,2015-07/10,Animalia,Cyornis turcosus,species,Sikatan melayu,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,3,3,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HP,UGM-2016BA-BA020-HP-VE033,HumanObservation,2015-07/10,Animalia,Muscica sibrica,species,Sikatan sisi gelap,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,5,5,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HP,UGM-2016BA-BA020-HP-VE034,HumanObservation,2015-07/10,Animalia,Rhinomyias umbratilis,species,Sikatan rimba dada kelabu,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,2,2,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HP,UGM-2016BA-BA020-HP-VE035,HumanObservation,2015-07/10,Animalia,Trichixos pyrrhopygus,species,Kucica ekor kuning,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,2,2,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HP,UGM-2016BA-BA020-HP-VE036,HumanObservation,2015-07/10,Animalia,Copsychus malabaricus,species,Kucica hutan,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,7,7,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HP,UGM-2016BA-BA020-HP-VE037,HumanObservation,2015-07/10,Animalia,Copsychus saularis,species,Kucica kampung,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,3,3,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HP,UGM-2016BA-BA020-HP-VE038,HumanObservation,2015-07/10,Animalia,Anthreptes malacensis,species,Burung madu kelapa,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,3,3,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HP,UGM-2016BA-BA020-HP-VE039,HumanObservation,2015-07/10,Animalia,Cynniris sperata,species,Burung madu pengantin,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,2,2,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HP,UGM-2016BA-BA020-HP-VE040,HumanObservation,2015-07/10,Animalia,Anthreptes simplex,species,Burung madu polos,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,5,5,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HP,UGM-2016BA-BA020-HP-VE041,HumanObservation,2015-07/10,Animalia,Aethopyga siparaja,species,Burung madu sepah raja,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,9,9,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HP,UGM-2016BA-BA020-HP-VE042,HumanObservation,2015-07/10,Animalia,Arachnothera longirostra,species,Pijantung kecil,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,8,8,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HP,UGM-2016BA-BA020-HP-VE043,HumanObservation,2015-07/10,Animalia,Arachnothetera chysogenys,species,Pijantung telinga kuning,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,2,2,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HP,UGM-2016BA-BA020-HP-VE044,HumanObservation,2015-07/10,Animalia,Meiglyptes tukki,species,Caladi badok,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,1,1,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HP,UGM-2016BA-BA020-HP-VE045,HumanObservation,2015-07/10,Animalia,Reinwardtipicus validus,species,Pelatuk kundang,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,2,2,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HP,UGM-2016BA-BA020-HP-VE046,HumanObservation,2015-07/10,Animalia,Pitta guajana,species,Paok pancawarna,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,1,1,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HP,UGM-2016BA-BA020-HP-VE047,HumanObservation,2015-07/10,Animalia,Loriculus galgulus,species,Serendit melayu,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,3,3,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HP,UGM-2016BA-BA020-HP-VE048,HumanObservation,2015-07/10,Animalia,Tricholestes criniger,species,Brinji rambut tunggur,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,2,2,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HP,UGM-2016BA-BA020-HP-VE049,HumanObservation,2015-07/10,Animalia,Pycnonotus melanoleucos,species,Cucak sakit tubuh,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,2,2,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HP,UGM-2016BA-BA020-HP-VE050,HumanObservation,2015-07/10,Animalia,Alohoxius bres,species,Empuloh janggut,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,2,2,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HP,UGM-2016BA-BA020-HP-VE051,HumanObservation,2015-07/10,Animalia,Setornis criniger,species,Empuloh paruh kait,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,2,2,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HP,UGM-2016BA-BA020-HP-VE052,HumanObservation,2015-07/10,Animalia,Pycnonotus simplex,species,Merbah corok corok,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,4,4,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HP,UGM-2016BA-BA020-HP-VE053,HumanObservation,2015-07/10,Animalia,Pycnonotus brunneus,species,Merbah mata merah,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,21,21,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HP,UGM-2016BA-BA020-HP-VE054,HumanObservation,2015-07/10,Animalia,Rhipidura javanica,species,Kipasan belang,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,2,2,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HP,UGM-2016BA-BA020-HP-VE055,HumanObservation,2015-07/10,Animalia,Rhipidura perlata,species,Kipasan mutiara,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,3,3,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HP,UGM-2016BA-BA020-HP-VE056,HumanObservation,2015-07/10,Animalia,Tringa hypoleucos,species,Trinil pantai,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,4,4,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HP,UGM-2016BA-BA020-HP-VE057,HumanObservation,2015-07/10,Animalia,Gracula religiosa,species,Tiong emas,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,2,2,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HP,UGM-2016BA-BA020-HP-VE058,HumanObservation,2015-07/10,Animalia,Orthotomus ruficeps,species,Cinenen kelabu,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,11,11,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HP,UGM-2016BA-BA020-HP-VE059,HumanObservation,2015-07/10,Animalia,Orthotomus sericeus,species,Cinenen merah,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,12,12,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HP,UGM-2016BA-BA020-HP-VE060,HumanObservation,2015-07/10,Animalia,Prinia flaviventris,species,Perenjak rawa,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,4,4,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HP,UGM-2016BA-BA020-HP-VE061,HumanObservation,2015-07/10,Animalia,Macronous ptilosus,species,Ciung air pongpong,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,7,7,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HP,UGM-2016BA-BA020-HP-VE062,HumanObservation,2015-07/10,Animalia,Malacocincla sepiarium,species,Pelanduk semak,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,4,4,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HP,UGM-2016BA-BA020-HP-VE063,HumanObservation,2015-07/10,Animalia,Pellorneum capistratum,species,Pelanduk topi hitam,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,5,5,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HP,UGM-2016BA-BA020-HP-VE064,HumanObservation,2015-07/10,Animalia,Stachyris erythroptera,species,Tepus merbah sampah,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,10,10,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HP,UGM-2016BA-BA020-HP-VE065,HumanObservation,2015-07/10,Animalia,Herpectes duvaucelii,species,Luntur putri,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,5,5,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HP,UGM-2016BA-BA020-HP-VE066,HumanObservation,2015-07/10,Animalia,Mylophoneus glaucinus,species,Ciung batu kecil,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,1,1,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HPT,UGM-2016BA-BA020-HPT-VE001,HumanObservation,2015-07/10,Animalia,Haliastur indus,species,Elang bondol,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,1,1,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HPT,UGM-2016BA-BA020-HPT-VE002,HumanObservation,2015-07/10,Animalia,Nisaetus cirrhatus,species,Elang brontok,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,1,1,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HPT,UGM-2016BA-BA020-HPT-VE003,HumanObservation,2015-07/10,Animalia,Ictinaeutus malayensis,species,Elang hitam,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,1,1,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HPT,UGM-2016BA-BA020-HPT-VE004,HumanObservation,2015-07/10,Animalia,Ichtyophaga humilis,species,Elang ikan kecil,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,2,2,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HPT,UGM-2016BA-BA020-HPT-VE005,HumanObservation,2015-07/10,Animalia,Spilornis cheela,species,Elang ular bido,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,1,1,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HPT,UGM-2016BA-BA020-HPT-VE006,HumanObservation,2015-07/10,Animalia,Pernis ptilorhynchus,species,Sikep madu asia,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,1,1,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HPT,UGM-2016BA-BA020-HPT-VE007,HumanObservation,2015-07/10,Animalia,Aegithina viridissima,species,Cipoh jantung,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,19,19,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HPT,UGM-2016BA-BA020-HPT-VE008,HumanObservation,2015-07/10,Animalia,Pelargopsis capensis,species,Pekaka emas,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,1,1,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HPT,UGM-2016BA-BA020-HPT-VE009,HumanObservation,2015-07/10,Animalia,Alcedo euryzona,species,Raja udang kalung biru,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,1,1,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HPT,UGM-2016BA-BA020-HPT-VE010,HumanObservation,2015-07/10,Animalia,Alcedo meninting,species,Raja udang meninting,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,4,4,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HPT,UGM-2016BA-BA020-HPT-VE011,HumanObservation,2015-07/10,Animalia,Ceyx erithacus,species,Udang api,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,2,2,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HPT,UGM-2016BA-BA020-HPT-VE012,HumanObservation,2015-07/10,Animalia,Lacedo pulchella,species,Cekakak batu,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,1,1,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HPT,UGM-2016BA-BA020-HPT-VE013,HumanObservation,2015-07/10,Animalia,Anhinga melanogaster,species,Pecuk ular asia,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,1,1,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HPT,UGM-2016BA-BA020-HPT-VE014,HumanObservation,2015-07/10,Animalia,Collocalia linchi,species,Walet linchi,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,14,14,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HPT,UGM-2016BA-BA020-HPT-VE015,HumanObservation,2015-07/10,Animalia,Egretta alba,species,Kuntul besar,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,4,4,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HPT,UGM-2016BA-BA020-HPT-VE016,HumanObservation,2015-07/10,Animalia,Anorrhinus galeritus,species,Enggang klingihan,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,8,8,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HPT,UGM-2016BA-BA020-HPT-VE017,HumanObservation,2015-07/10,Animalia,Rhyticeros undulatus,species,Julang emas,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,1,1,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HPT,UGM-2016BA-BA020-HPT-VE018,HumanObservation,2015-07/10,Animalia,Aceros corrugartus,species,Julang jambul hitam,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,6,6,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HPT,UGM-2016BA-BA020-HPT-VE019,HumanObservation,2015-07/10,Animalia,Anthracoceros malayanus,species,Kangkareng hitam,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,5,5,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HPT,UGM-2016BA-BA020-HPT-VE020,HumanObservation,2015-07/10,Animalia,Anthraroceros albirostris,species,Kangkareng perut putih,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,2,2,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HPT,UGM-2016BA-BA020-HPT-VE021,HumanObservation,2015-07/10,Animalia,Buceros rhinoceros,species,Rangkong badak,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,4,4,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HPT,UGM-2016BA-BA020-HPT-VE022,HumanObservation,2015-07/10,Animalia,Rhinoplax vigil,species,Rangkong gading,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,3,3,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HPT,UGM-2016BA-BA020-HPT-VE023,HumanObservation,2015-07/10,Animalia,Calorhamhus fuliginosus,species,Takur ampis,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,1,1,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HPT,UGM-2016BA-BA020-HPT-VE024,HumanObservation,2015-07/10,Animalia,Megalaima australis,species,Takur tenggeret,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,11,11,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HPT,UGM-2016BA-BA020-HPT-VE025,HumanObservation,2015-07/10,Animalia,Megalaima rafflesi,species,Takur tutut,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,8,8,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HPT,UGM-2016BA-BA020-HPT-VE026,HumanObservation,2015-07/10,Animalia,Chloropsis cynopogon,species,Cica daun kecil,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,2,2,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HPT,UGM-2016BA-BA020-HPT-VE027,HumanObservation,2015-07/10,Animalia,Chloropsis cochinchinensis,species,Cica daun sayap biru,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,2,2,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HPT,UGM-2016BA-BA020-HPT-VE028,HumanObservation,2015-07/10,Animalia,Chalcophaps indica,species,Delimukan zamrud,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,2,2,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HPT,UGM-2016BA-BA020-HPT-VE029,HumanObservation,2015-07/10,Animalia,Treron vernans,species,Punai gading,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,2,2,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HPT,UGM-2016BA-BA020-HPT-VE030,HumanObservation,2015-07/10,Animalia,Streptopelia chinensis,species,Tekukur biasa,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,3,3,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HPT,UGM-2016BA-BA020-HPT-VE031,HumanObservation,2015-07/10,Animalia,Macropygia ruficeps,species,Uncal kouran,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,2,2,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HPT,UGM-2016BA-BA020-HPT-VE032,HumanObservation,2015-07/10,Animalia,Ptilinopus jambu,species,Walik jambu,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,1,1,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HPT,UGM-2016BA-BA020-HPT-VE033,HumanObservation,2015-07/10,Animalia,Corvus enca,species,Gagak hutan,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,6,6,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HPT,UGM-2016BA-BA020-HPT-VE034,HumanObservation,2015-07/10,Animalia,Centropus bengalensis,species,Bubut alang-alang,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,2,2,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HPT,UGM-2016BA-BA020-HPT-VE035,HumanObservation,2015-07/10,Animalia,Phaenicphaeus curvirostris,species,Kadalan selaya,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,1,1,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HPT,UGM-2016BA-BA020-HPT-VE036,HumanObservation,2015-07/10,Animalia,Phaenicphaeus chlorophaeus,species,Kadalan selaya,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,1,1,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HPT,UGM-2016BA-BA020-HPT-VE037,HumanObservation,2015-07/10,Animalia,Eudynamys scolopacea,species,Tuwur asia,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,1,1,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HPT,UGM-2016BA-BA020-HPT-VE038,HumanObservation,2015-07/10,Animalia,Cocomantis sepulclaris,species,Wiwik uncuing,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,1,1,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HPT,UGM-2016BA-BA020-HPT-VE039,HumanObservation,2015-07/10,Animalia,Dicaeum trigonostigma,species,Cabai bunga api,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,2,2,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HPT,UGM-2016BA-BA020-HPT-VE040,HumanObservation,2015-07/10,Animalia,Dicaeum cruentatum,species,Cabai merah,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,1,1,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HPT,UGM-2016BA-BA020-HPT-VE041,HumanObservation,2015-07/10,Animalia,Prionochilus percussus,species,Pentis pelangi,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,3,3,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HPT,UGM-2016BA-BA020-HPT-VE042,HumanObservation,2015-07/10,Animalia,Prionochilus maculatur,species,Pentis raja,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,1,1,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HPT,UGM-2016BA-BA020-HPT-VE043,HumanObservation,2015-07/10,Animalia,Lonchura fuscans,species,Bondol kalimantan,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,9,9,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HPT,UGM-2016BA-BA020-HPT-VE044,HumanObservation,2015-07/10,Animalia,Lonchura atricapilla,species,Bondol cokelat,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,5,5,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HPT,UGM-2016BA-BA020-HPT-VE045,HumanObservation,2015-07/10,Animalia,Calyptomena viridis,species,Madi hijau kecil,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,1,1,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HPT,UGM-2016BA-BA020-HPT-VE046,HumanObservation,2015-07/10,Animalia,Eurylaimus ochromatus,species,Sempur hujan darat,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,12,12,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HPT,UGM-2016BA-BA020-HPT-VE047,HumanObservation,2015-07/10,Animalia,Cymbirhynchus macrohynchos,species,Sempur hujan sungai,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,1,1,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HPT,UGM-2016BA-BA020-HPT-VE048,HumanObservation,2015-07/10,Animalia,Hirunda tahitica,species,Layang-layang batu,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,31,31,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HPT,UGM-2016BA-BA020-HPT-VE049,HumanObservation,2015-07/10,Animalia,Irena puella,species,Kecembang gadung,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,2,2,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HPT,UGM-2016BA-BA020-HPT-VE050,HumanObservation,2015-07/10,Animalia,Hypothymis azurea,species,Kehicap ranting,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,13,13,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HPT,UGM-2016BA-BA020-HPT-VE051,HumanObservation,2015-07/10,Animalia,Motacilla sinerea,species,Kicuit batu,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,1,1,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HPT,UGM-2016BA-BA020-HPT-VE052,HumanObservation,2015-07/10,Animalia,Philentoma pyrhopterum,species,Philentoma sayap merah,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,2,2,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HPT,UGM-2016BA-BA020-HPT-VE053,HumanObservation,2015-07/10,Animalia,Terpsiphone paradisi,species,Seriwang asia,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,5,5,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HPT,UGM-2016BA-BA020-HPT-VE054,HumanObservation,2015-07/10,Animalia,Muscica sibrica,species,Sikatan sisi gelap,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,5,5,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HPT,UGM-2016BA-BA020-HPT-VE055,HumanObservation,2015-07/10,Animalia,Rhinomyias olivacea,species,Sikatan rimba dada cokelat,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,5,5,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HPT,UGM-2016BA-BA020-HPT-VE056,HumanObservation,2015-07/10,Animalia,Rhinomyias umbratilis,species,Sikatan rimba dada kelabu,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,7,7,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HPT,UGM-2016BA-BA020-HPT-VE057,HumanObservation,2015-07/10,Animalia,Trichixos pyrrhopygus,species,Kucica ekor kuning,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,1,1,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HPT,UGM-2016BA-BA020-HPT-VE058,HumanObservation,2015-07/10,Animalia,Copsychus malabaricus,species,Kucica hutan,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,9,9,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HPT,UGM-2016BA-BA020-HPT-VE059,HumanObservation,2015-07/10,Animalia,Copsychus saularis,species,Kucica kampung,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,4,4,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HPT,UGM-2016BA-BA020-HPT-VE060,HumanObservation,2015-07/10,Animalia,Anthreptes malacensis,species,Burung madu kelapa,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,4,4,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HPT,UGM-2016BA-BA020-HPT-VE061,HumanObservation,2015-07/10,Animalia,Cynniris sperata,species,Burung madu pengantin,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,4,4,individuals,present,MacKinnon et al. (2010),
